date,mmwr_year,mmwr_week,state,state_name,population,region,region_name,cases,deaths,hosp,series_complete,booster
2023-06-24,2023,25,HI,Hawaii,1435138,9,Pacific,NA,NA,87,NA,NA
2023-07-01,2023,26,HI,Hawaii,1435138,9,Pacific,NA,NA,109,NA,NA
2023-07-08,2023,27,HI,Hawaii,1435138,9,Pacific,NA,NA,86,NA,NA
2023-07-15,2023,28,HI,Hawaii,1435138,9,Pacific,NA,NA,114,NA,NA
2023-07-22,2023,29,HI,Hawaii,1435138,9,Pacific,NA,NA,131,NA,NA
2023-07-29,2023,30,HI,Hawaii,1435138,9,Pacific,NA,NA,138,NA,NA
2023-08-05,2023,31,HI,Hawaii,1435138,9,Pacific,NA,11,134,NA,NA
2023-08-12,2023,32,HI,Hawaii,1435138,9,Pacific,NA,NA,130,NA,NA
2023-08-19,2023,33,HI,Hawaii,1435138,9,Pacific,NA,NA,142,NA,NA
2023-08-26,2023,34,HI,Hawaii,1435138,9,Pacific,NA,NA,146,NA,NA
2023-09-02,2023,35,HI,Hawaii,1435138,9,Pacific,NA,NA,122,NA,NA
2023-09-09,2023,36,HI,Hawaii,1435138,9,Pacific,NA,NA,114,NA,NA
2023-09-16,2023,37,HI,Hawaii,1435138,9,Pacific,NA,NA,107,NA,NA
2023-09-23,2023,38,HI,Hawaii,1435138,9,Pacific,NA,NA,122,NA,NA
2023-09-30,2023,39,HI,Hawaii,1435138,9,Pacific,NA,NA,91,NA,NA
2023-10-07,2023,40,HI,Hawaii,1435138,9,Pacific,NA,NA,101,NA,NA
2023-10-14,2023,41,HI,Hawaii,1435138,9,Pacific,NA,NA,106,NA,NA
2023-10-21,2023,42,HI,Hawaii,1435138,9,Pacific,NA,NA,102,NA,NA
2023-10-28,2023,43,HI,Hawaii,1435138,9,Pacific,NA,NA,107,NA,NA
2023-11-04,2023,44,HI,Hawaii,1435138,9,Pacific,NA,NA,118,NA,NA
2023-11-11,2023,45,HI,Hawaii,1435138,9,Pacific,NA,NA,102,NA,NA
2023-11-18,2023,46,HI,Hawaii,1435138,9,Pacific,NA,NA,80,NA,NA
2023-11-25,2023,47,HI,Hawaii,1435138,9,Pacific,NA,NA,66,NA,NA
2023-12-02,2023,48,HI,Hawaii,1435138,9,Pacific,NA,NA,77,NA,NA
2023-12-09,2023,49,HI,Hawaii,1435138,9,Pacific,NA,NA,88,NA,NA
2023-12-16,2023,50,HI,Hawaii,1435138,9,Pacific,NA,NA,74,NA,NA
2023-12-23,2023,51,HI,Hawaii,1435138,9,Pacific,NA,NA,84,NA,NA
2023-12-30,2023,52,HI,Hawaii,1435138,9,Pacific,NA,NA,81,NA,NA
2024-01-06,2024,1,HI,Hawaii,1428882,9,Pacific,NA,NA,108,NA,NA
2024-01-13,2024,2,HI,Hawaii,1428882,9,Pacific,NA,NA,108,NA,NA
2024-01-20,2024,3,HI,Hawaii,1428882,9,Pacific,NA,NA,124,NA,NA
2024-01-27,2024,4,HI,Hawaii,1428882,9,Pacific,NA,NA,106,NA,NA
2024-02-03,2024,5,HI,Hawaii,1428882,9,Pacific,NA,NA,96,NA,NA
2024-02-10,2024,6,HI,Hawaii,1428882,9,Pacific,NA,NA,101,NA,NA
2024-02-17,2024,7,HI,Hawaii,1428882,9,Pacific,NA,NA,102,NA,NA
2024-02-24,2024,8,HI,Hawaii,1428882,9,Pacific,NA,NA,101,NA,NA
2024-03-02,2024,9,HI,Hawaii,1428882,9,Pacific,NA,NA,107,NA,NA
2024-03-09,2024,10,HI,Hawaii,1428882,9,Pacific,NA,NA,77,NA,NA
2024-03-16,2024,11,HI,Hawaii,1428882,9,Pacific,NA,NA,66,NA,NA
2024-03-23,2024,12,HI,Hawaii,1428882,9,Pacific,NA,NA,69,NA,NA
2024-03-30,2024,13,HI,Hawaii,1428882,9,Pacific,NA,NA,60,NA,NA
2024-04-06,2024,14,HI,Hawaii,1428882,9,Pacific,NA,NA,52,NA,NA
2024-04-13,2024,15,HI,Hawaii,1428882,9,Pacific,NA,NA,57,NA,NA
2024-04-20,2024,16,HI,Hawaii,1428882,9,Pacific,NA,0,57,NA,NA
2024-04-27,2024,17,HI,Hawaii,1428882,9,Pacific,NA,NA,41,NA,NA
2024-05-04,2024,18,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-05-11,2024,19,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-05-18,2024,20,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-05-25,2024,21,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-06-01,2024,22,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-06-08,2024,23,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-06-15,2024,24,HI,Hawaii,1428882,9,Pacific,NA,11,NA,NA,NA
2024-06-22,2024,25,HI,Hawaii,1428882,9,Pacific,NA,10,NA,NA,NA
2024-06-29,2024,26,HI,Hawaii,1428882,9,Pacific,NA,13,NA,NA,NA
2024-07-06,2024,27,HI,Hawaii,1428882,9,Pacific,NA,11,NA,NA,NA
2024-07-13,2024,28,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-07-20,2024,29,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-07-27,2024,30,HI,Hawaii,1428882,9,Pacific,NA,15,NA,NA,NA
2024-08-03,2024,31,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-08-10,2024,32,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-08-17,2024,33,HI,Hawaii,1428882,9,Pacific,NA,10,NA,NA,NA
2024-08-24,2024,34,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-08-31,2024,35,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-09-07,2024,36,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-09-14,2024,37,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-09-21,2024,38,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-09-28,2024,39,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-10-05,2024,40,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-10-12,2024,41,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-10-19,2024,42,HI,Hawaii,1428882,9,Pacific,NA,0,NA,NA,NA
2024-10-26,2024,43,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-11-02,2024,44,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-11-09,2024,45,HI,Hawaii,1428882,9,Pacific,NA,0,NA,NA,NA
2024-11-16,2024,46,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2024-11-23,2024,47,HI,Hawaii,1428882,9,Pacific,NA,0,NA,NA,NA
2024-11-30,2024,48,HI,Hawaii,1428882,9,Pacific,NA,NA,NA,NA,NA
2020-01-25,2020,4,IA,Iowa,3188669,7,Central Plains,0,0,NA,NA,NA
2020-02-01,2020,5,IA,Iowa,3188669,7,Central Plains,0,0,NA,NA,NA
2020-02-08,2020,6,IA,Iowa,3188669,7,Central Plains,0,0,NA,NA,NA
2020-02-15,2020,7,IA,Iowa,3188669,7,Central Plains,0,0,NA,NA,NA
2020-02-22,2020,8,IA,Iowa,3188669,7,Central Plains,0,0,NA,NA,NA
2020-02-29,2020,9,IA,Iowa,3188669,7,Central Plains,0,0,NA,NA,NA
2020-03-07,2020,10,IA,Iowa,3188669,7,Central Plains,0,0,NA,NA,NA
2020-03-14,2020,11,IA,Iowa,3188669,7,Central Plains,13,0,NA,NA,NA
2020-03-21,2020,12,IA,Iowa,3188669,7,Central Plains,25,0,NA,NA,NA
2020-03-28,2020,13,IA,Iowa,3188669,7,Central Plains,108,NA,NA,NA,NA
2020-04-04,2020,14,IA,Iowa,3188669,7,Central Plains,400,17,NA,NA,NA
2020-04-11,2020,15,IA,Iowa,3188669,7,Central Plains,599,22,NA,NA,NA
2020-04-18,2020,16,IA,Iowa,3188669,7,Central Plains,850,36,NA,NA,NA
2020-04-25,2020,17,IA,Iowa,3188669,7,Central Plains,1750,52,NA,NA,NA
2020-05-02,2020,18,IA,Iowa,3188669,7,Central Plains,3097,69,NA,NA,NA
2020-05-09,2020,19,IA,Iowa,3188669,7,Central Plains,3562,92,NA,NA,NA
2020-05-16,2020,20,IA,Iowa,3188669,7,Central Plains,2878,103,NA,NA,NA
2020-05-23,2020,21,IA,Iowa,3188669,7,Central Plains,2341,101,NA,NA,NA
2020-05-30,2020,22,IA,Iowa,3188669,7,Central Plains,2745,91,NA,NA,NA
2020-06-06,2020,23,IA,Iowa,3188669,7,Central Plains,1937,70,NA,NA,NA
2020-06-13,2020,24,IA,Iowa,3188669,7,Central Plains,2319,40,NA,NA,NA
2020-06-20,2020,25,IA,Iowa,3188669,7,Central Plains,1839,32,NA,NA,NA
2020-06-27,2020,26,IA,Iowa,3188669,7,Central Plains,2139,20,NA,NA,NA
2020-07-04,2020,27,IA,Iowa,3188669,7,Central Plains,2912,21,NA,NA,NA
2020-07-11,2020,28,IA,Iowa,3188669,7,Central Plains,3112,26,NA,NA,NA
2020-07-18,2020,29,IA,Iowa,3188669,7,Central Plains,3914,42,NA,NA,NA
2020-07-25,2020,30,IA,Iowa,3188669,7,Central Plains,3670,47,NA,NA,NA
2020-08-01,2020,31,IA,Iowa,3188669,7,Central Plains,3416,51,NA,NA,NA
2020-08-08,2020,32,IA,Iowa,3188669,7,Central Plains,3127,53,266,NA,NA
2020-08-15,2020,33,IA,Iowa,3188669,7,Central Plains,3024,57,307,NA,NA
2020-08-22,2020,34,IA,Iowa,3188669,7,Central Plains,3782,63,299,NA,NA
2020-08-29,2020,35,IA,Iowa,3188669,7,Central Plains,5249,77,334,NA,NA
2020-09-05,2020,36,IA,Iowa,3188669,7,Central Plains,7658,59,337,NA,NA
2020-09-12,2020,37,IA,Iowa,3188669,7,Central Plains,5134,61,300,NA,NA
2020-09-19,2020,38,IA,Iowa,3188669,7,Central Plains,5052,48,315,NA,NA
2020-09-26,2020,39,IA,Iowa,3188669,7,Central Plains,6219,57,383,NA,NA
2020-10-03,2020,40,IA,Iowa,3188669,7,Central Plains,6378,83,425,NA,NA
2020-10-10,2020,41,IA,Iowa,3188669,7,Central Plains,5844,100,484,NA,NA
2020-10-17,2020,42,IA,Iowa,3188669,7,Central Plains,7810,115,490,NA,NA
2020-10-24,2020,43,IA,Iowa,3188669,7,Central Plains,7348,130,588,NA,NA
2020-10-31,2020,44,IA,Iowa,3188669,7,Central Plains,10384,137,704,NA,NA
2020-11-07,2020,45,IA,Iowa,3188669,7,Central Plains,16579,257,1056,NA,NA
2020-11-14,2020,46,IA,Iowa,3188669,7,Central Plains,31239,308,1420,NA,NA
2020-11-21,2020,47,IA,Iowa,3188669,7,Central Plains,29065,424,1524,NA,NA
2020-11-28,2020,48,IA,Iowa,3188669,7,Central Plains,23768,402,1134,NA,NA
2020-12-05,2020,49,IA,Iowa,3188669,7,Central Plains,14873,411,984,NA,NA
2020-12-12,2020,50,IA,Iowa,3188669,7,Central Plains,14121,335,809,NA,NA
2020-12-19,2020,51,IA,Iowa,3188669,7,Central Plains,10494,297,620,33,0
2020-12-26,2020,52,IA,Iowa,3188669,7,Central Plains,11338,231,584,37,0
2021-01-02,2020,53,IA,Iowa,3188669,7,Central Plains,7952,191,560,75,0
2021-01-09,2021,1,IA,Iowa,3193079,7,Central Plains,10713,214,581,6570,0
2021-01-16,2021,2,IA,Iowa,3193079,7,Central Plains,10384,164,523,13768,0
2021-01-23,2021,3,IA,Iowa,3193079,7,Central Plains,7627,137,432,36460,0
2021-01-30,2021,4,IA,Iowa,3193079,7,Central Plains,7326,114,360,75878,0
2021-02-06,2021,5,IA,Iowa,3193079,7,Central Plains,6194,94,358,119611,0
2021-02-13,2021,6,IA,Iowa,3193079,7,Central Plains,4753,74,267,156218,0
2021-02-20,2021,7,IA,Iowa,3193079,7,Central Plains,3846,60,276,184869,0
2021-02-27,2021,8,IA,Iowa,3193079,7,Central Plains,3758,53,240,225629,0
2021-03-06,2021,9,IA,Iowa,3193079,7,Central Plains,3497,44,216,335224,0
2021-03-13,2021,10,IA,Iowa,3193079,7,Central Plains,3219,42,218,455997,0
2021-03-20,2021,11,IA,Iowa,3193079,7,Central Plains,2889,36,220,548592,0
2021-03-27,2021,12,IA,Iowa,3193079,7,Central Plains,3323,30,229,638928,0
2021-04-03,2021,13,IA,Iowa,3193079,7,Central Plains,3811,20,237,728088,0
2021-04-10,2021,14,IA,Iowa,3193079,7,Central Plains,3798,32,282,855181,0
2021-04-17,2021,15,IA,Iowa,3193079,7,Central Plains,3187,26,265,959996,0
2021-04-24,2021,16,IA,Iowa,3193079,7,Central Plains,3329,29,234,1069047,0
2021-05-01,2021,17,IA,Iowa,3193079,7,Central Plains,2579,23,200,1180982,0
2021-05-08,2021,18,IA,Iowa,3193079,7,Central Plains,2420,21,214,1276154,0
2021-05-15,2021,19,IA,Iowa,3193079,7,Central Plains,1993,31,177,1351942,0
2021-05-22,2021,20,IA,Iowa,3193079,7,Central Plains,1344,18,148,1405770,0
2021-05-29,2021,21,IA,Iowa,3193079,7,Central Plains,973,22,133,1438006,0
2021-06-05,2021,22,IA,Iowa,3193079,7,Central Plains,587,15,90,1468454,0
2021-06-12,2021,23,IA,Iowa,3193079,7,Central Plains,573,NA,96,1508644,0
2021-06-19,2021,24,IA,Iowa,3193079,7,Central Plains,574,13,97,1536583,0
2021-06-26,2021,25,IA,Iowa,3193079,7,Central Plains,457,10,79,1553863,0
2021-07-03,2021,26,IA,Iowa,3193079,7,Central Plains,514,NA,85,1567531,0
2021-07-10,2021,27,IA,Iowa,3193079,7,Central Plains,651,12,94,1578278,0
2021-07-17,2021,28,IA,Iowa,3193079,7,Central Plains,895,15,98,1589149,0
2021-07-24,2021,29,IA,Iowa,3193079,7,Central Plains,1395,15,154,1599480,0
2021-07-31,2021,30,IA,Iowa,3193079,7,Central Plains,2158,16,188,1609204,0
2021-08-07,2021,31,IA,Iowa,3193079,7,Central Plains,3570,27,313,1620166,0
2021-08-14,2021,32,IA,Iowa,3193079,7,Central Plains,4872,35,382,1633418,401
2021-08-21,2021,33,IA,Iowa,3193079,7,Central Plains,5697,48,471,1649979,5802
2021-08-28,2021,34,IA,Iowa,3193079,7,Central Plains,7112,53,567,1668223,9569
2021-09-04,2021,35,IA,Iowa,3193079,7,Central Plains,8308,78,555,1686597,13481
2021-09-11,2021,36,IA,Iowa,3193079,7,Central Plains,8762,73,525,1702744,16239
2021-09-18,2021,37,IA,Iowa,3193079,7,Central Plains,11365,95,546,1719339,18977
2021-09-25,2021,38,IA,Iowa,3193079,7,Central Plains,12163,98,675,1732869,27123
2021-10-02,2021,39,IA,Iowa,3193079,7,Central Plains,10812,103,644,1744868,64555
2021-10-09,2021,40,IA,Iowa,3193079,7,Central Plains,9860,117,592,1756319,97721
2021-10-16,2021,41,IA,Iowa,3193079,7,Central Plains,8167,112,542,1766355,127602
2021-10-23,2021,42,IA,Iowa,3193079,7,Central Plains,6907,105,461,1775275,168688
2021-10-30,2021,43,IA,Iowa,3193079,7,Central Plains,6983,88,464,1784333,266262
2021-11-06,2021,44,IA,Iowa,3193079,7,Central Plains,7643,88,466,1792382,351813
2021-11-13,2021,45,IA,Iowa,3193079,7,Central Plains,8227,92,523,1799375,426981
2021-11-20,2021,46,IA,Iowa,3193079,7,Central Plains,9234,114,583,1806762,508968
2021-11-27,2021,47,IA,Iowa,3193079,7,Central Plains,10346,98,612,1814217,564525
2021-12-04,2021,48,IA,Iowa,3193079,7,Central Plains,9362,105,735,1838438,647948
2021-12-11,2021,49,IA,Iowa,3193079,7,Central Plains,12812,126,777,1858004,718786
2021-12-18,2021,50,IA,Iowa,3193079,7,Central Plains,11865,134,787,1869501,779334
2021-12-25,2021,51,IA,Iowa,3193079,7,Central Plains,9565,148,736,1878267,826545
2022-01-01,2021,52,IA,Iowa,3193079,7,Central Plains,10569,142,795,1887780,863359
2022-01-08,2022,1,IA,Iowa,3199693,7,Central Plains,18996,140,1011,1897883,897221
2022-01-15,2022,2,IA,Iowa,3199693,7,Central Plains,34308,169,1171,1905591,929400
2022-01-22,2022,3,IA,Iowa,3199693,7,Central Plains,38574,154,1001,1913358,952332
2022-01-29,2022,4,IA,Iowa,3199693,7,Central Plains,34949,173,944,1920800,969765
2022-02-05,2022,5,IA,Iowa,3199693,7,Central Plains,22730,163,789,1927631,982935
2022-02-12,2022,6,IA,Iowa,3199693,7,Central Plains,12833,112,583,1933761,993005
2022-02-19,2022,7,IA,Iowa,3199693,7,Central Plains,7863,110,388,1938598,1000702
2022-02-26,2022,8,IA,Iowa,3199693,7,Central Plains,4363,64,285,1942743,1007198
2022-03-05,2022,9,IA,Iowa,3199693,7,Central Plains,6838,54,207,1946278,1012918
2022-03-12,2022,10,IA,Iowa,3199693,7,Central Plains,1738,40,165,1949019,1017141
2022-03-19,2022,11,IA,Iowa,3199693,7,Central Plains,1005,21,97,1951354,1021389
2022-03-26,2022,12,IA,Iowa,3199693,7,Central Plains,716,20,83,1953400,1025330
2022-04-02,2022,13,IA,Iowa,3199693,7,Central Plains,470,15,85,1955816,1029408
2022-04-09,2022,14,IA,Iowa,3199693,7,Central Plains,921,15,75,1958535,1033416
2022-04-16,2022,15,IA,Iowa,3199693,7,Central Plains,891,NA,80,1961303,1037228
2022-04-23,2022,16,IA,Iowa,3199693,7,Central Plains,1098,11,93,1963621,1040849
2022-04-30,2022,17,IA,Iowa,3199693,7,Central Plains,1728,NA,119,1965869,1044249
2022-05-07,2022,18,IA,Iowa,3199693,7,Central Plains,2124,15,143,1967902,1047206
2022-05-14,2022,19,IA,Iowa,3199693,7,Central Plains,3161,17,196,1969845,1050335
2022-05-21,2022,20,IA,Iowa,3199693,7,Central Plains,3843,17,192,1971816,1053800
2022-05-28,2022,21,IA,Iowa,3199693,7,Central Plains,3955,15,200,1973672,1057612
2022-06-04,2022,22,IA,Iowa,3199693,7,Central Plains,3857,22,217,1974993,1060842
2022-06-11,2022,23,IA,Iowa,3199693,7,Central Plains,4276,23,205,1976492,1064446
2022-06-18,2022,24,IA,Iowa,3199693,7,Central Plains,3996,11,217,1977846,1067385
2022-06-25,2022,25,IA,Iowa,3199693,7,Central Plains,3943,20,244,1979119,1070274
2022-07-02,2022,26,IA,Iowa,3199693,7,Central Plains,3988,22,252,1980442,1072947
2022-07-09,2022,27,IA,Iowa,3199693,7,Central Plains,3980,29,257,1981548,1075167
2022-07-16,2022,28,IA,Iowa,3199693,7,Central Plains,5187,39,325,1983002,1078546
2022-07-23,2022,29,IA,Iowa,3199693,7,Central Plains,5301,23,363,1984763,1082262
2022-07-30,2022,30,IA,Iowa,3199693,7,Central Plains,5924,35,322,1986598,1085619
2022-08-06,2022,31,IA,Iowa,3199693,7,Central Plains,5768,33,436,1988112,1088900
2022-08-13,2022,32,IA,Iowa,3199693,7,Central Plains,5660,36,388,1989641,1092266
2022-08-20,2022,33,IA,Iowa,3199693,7,Central Plains,4921,36,353,1991164,1095756
2022-08-27,2022,34,IA,Iowa,3199693,7,Central Plains,4802,34,350,1992474,1097859
2022-09-03,2022,35,IA,Iowa,3199693,7,Central Plains,4908,29,332,1993639,1099335
2022-09-10,2022,36,IA,Iowa,3199693,7,Central Plains,4176,37,336,1995085,1100796
2022-09-17,2022,37,IA,Iowa,3199693,7,Central Plains,4109,29,289,1997146,1103430
2022-09-24,2022,38,IA,Iowa,3199693,7,Central Plains,2908,22,220,1999482,1106628
2022-10-01,2022,39,IA,Iowa,3199693,7,Central Plains,2091,29,234,2002146,1110749
2022-10-08,2022,40,IA,Iowa,3199693,7,Central Plains,1853,27,194,2004864,1115365
2022-10-15,2022,41,IA,Iowa,3199693,7,Central Plains,1718,15,198,2007908,1120613
2022-10-22,2022,42,IA,Iowa,3199693,7,Central Plains,1508,29,188,2010826,1126114
2022-10-29,2022,43,IA,Iowa,3199693,7,Central Plains,1915,23,196,2013528,1131588
2022-11-05,2022,44,IA,Iowa,3199693,7,Central Plains,1827,22,215,2015876,1136196
2022-11-12,2022,45,IA,Iowa,3199693,7,Central Plains,1863,17,199,2017878,1140384
2022-11-19,2022,46,IA,Iowa,3199693,7,Central Plains,1980,22,189,2019781,1144328
2022-11-26,2022,47,IA,Iowa,3199693,7,Central Plains,2302,18,222,2021045,1146921
2022-12-03,2022,48,IA,Iowa,3199693,7,Central Plains,2698,28,283,2022799,1150072
2022-12-10,2022,49,IA,Iowa,3199693,7,Central Plains,3471,46,322,2024270,1153147
2022-12-17,2022,50,IA,Iowa,3199693,7,Central Plains,3704,41,310,2025588,1156267
2022-12-24,2022,51,IA,Iowa,3199693,7,Central Plains,3493,41,301,2026490,1158152
2022-12-31,2022,52,IA,Iowa,3199693,7,Central Plains,2148,51,310,2027471,1159882
2023-01-07,2023,1,IA,Iowa,3207004,7,Central Plains,2253,29,288,2028430,1161369
2023-01-14,2023,2,IA,Iowa,3207004,7,Central Plains,2204,31,242,2029318,1163067
2023-01-21,2023,3,IA,Iowa,3207004,7,Central Plains,1686,24,214,2030025,1164354
2023-01-28,2023,4,IA,Iowa,3207004,7,Central Plains,1551,22,174,2030762,1165559
2023-02-04,2023,5,IA,Iowa,3207004,7,Central Plains,1514,23,165,2031371,1166512
2023-02-11,2023,6,IA,Iowa,3207004,7,Central Plains,1517,19,161,2031946,1167319
2023-02-18,2023,7,IA,Iowa,3207004,7,Central Plains,1626,31,187,2032414,1168018
2023-02-25,2023,8,IA,Iowa,3207004,7,Central Plains,1581,17,185,2032886,1168713
2023-03-04,2023,9,IA,Iowa,3207004,7,Central Plains,1732,22,225,2033364,1169438
2023-03-11,2023,10,IA,Iowa,3207004,7,Central Plains,1916,17,275,2033835,1170071
2023-03-18,2023,11,IA,Iowa,3207004,7,Central Plains,1753,31,218,2034206,1170649
2023-03-25,2023,12,IA,Iowa,3207004,7,Central Plains,1677,21,199,2034662,1171226
2023-04-01,2023,13,IA,Iowa,3207004,7,Central Plains,1515,12,216,2035053,1171730
2023-04-08,2023,14,IA,Iowa,3207004,7,Central Plains,0,26,190,2035397,1172228
2023-04-15,2023,15,IA,Iowa,3207004,7,Central Plains,0,19,153,2035747,1172684
2023-04-22,2023,16,IA,Iowa,3207004,7,Central Plains,0,19,114,2036016,1173132
2023-04-29,2023,17,IA,Iowa,3207004,7,Central Plains,0,10,91,2036277,1173536
2023-05-06,2023,18,IA,Iowa,3207004,7,Central Plains,0,NA,79,2036465,1173923
2023-05-13,2023,19,IA,Iowa,3207004,7,Central Plains,0,NA,72,2036465,1173926
2023-05-20,2023,20,IA,Iowa,3207004,7,Central Plains,NA,14,52,NA,NA
2023-05-27,2023,21,IA,Iowa,3207004,7,Central Plains,NA,NA,31,NA,NA
2023-06-03,2023,22,IA,Iowa,3207004,7,Central Plains,NA,NA,30,NA,NA
2023-06-10,2023,23,IA,Iowa,3207004,7,Central Plains,NA,NA,35,NA,NA
2023-06-17,2023,24,IA,Iowa,3207004,7,Central Plains,NA,NA,32,NA,NA
2023-06-24,2023,25,IA,Iowa,3207004,7,Central Plains,NA,NA,29,NA,NA
2023-07-01,2023,26,IA,Iowa,3207004,7,Central Plains,NA,NA,25,NA,NA
2023-07-08,2023,27,IA,Iowa,3207004,7,Central Plains,NA,NA,10,NA,NA
2023-07-15,2023,28,IA,Iowa,3207004,7,Central Plains,NA,NA,44,NA,NA
2023-07-22,2023,29,IA,Iowa,3207004,7,Central Plains,NA,NA,32,NA,NA
2023-07-29,2023,30,IA,Iowa,3207004,7,Central Plains,NA,NA,41,NA,NA
2023-08-05,2023,31,IA,Iowa,3207004,7,Central Plains,NA,NA,53,NA,NA
2023-08-12,2023,32,IA,Iowa,3207004,7,Central Plains,NA,NA,72,NA,NA
2023-08-19,2023,33,IA,Iowa,3207004,7,Central Plains,NA,NA,109,NA,NA
2023-08-26,2023,34,IA,Iowa,3207004,7,Central Plains,NA,NA,120,NA,NA
2023-09-02,2023,35,IA,Iowa,3207004,7,Central Plains,NA,NA,146,NA,NA
2023-09-09,2023,36,IA,Iowa,3207004,7,Central Plains,NA,10,136,NA,NA
2023-09-16,2023,37,IA,Iowa,3207004,7,Central Plains,NA,NA,157,NA,NA
2023-09-23,2023,38,IA,Iowa,3207004,7,Central Plains,NA,10,147,NA,NA
2023-09-30,2023,39,IA,Iowa,3207004,7,Central Plains,NA,NA,141,NA,NA
2023-10-07,2023,40,IA,Iowa,3207004,7,Central Plains,NA,11,120,NA,NA
2023-10-14,2023,41,IA,Iowa,3207004,7,Central Plains,NA,14,127,NA,NA
2023-10-21,2023,42,IA,Iowa,3207004,7,Central Plains,NA,17,169,NA,NA
2023-10-28,2023,43,IA,Iowa,3207004,7,Central Plains,NA,14,155,NA,NA
2023-11-04,2023,44,IA,Iowa,3207004,7,Central Plains,NA,13,110,NA,NA
2023-11-11,2023,45,IA,Iowa,3207004,7,Central Plains,NA,22,179,NA,NA
2023-11-18,2023,46,IA,Iowa,3207004,7,Central Plains,NA,16,184,NA,NA
2023-11-25,2023,47,IA,Iowa,3207004,7,Central Plains,NA,23,210,NA,NA
2023-12-02,2023,48,IA,Iowa,3207004,7,Central Plains,NA,20,318,NA,NA
2023-12-09,2023,49,IA,Iowa,3207004,7,Central Plains,NA,28,345,NA,NA
2023-12-16,2023,50,IA,Iowa,3207004,7,Central Plains,NA,34,396,NA,NA
2023-12-23,2023,51,IA,Iowa,3207004,7,Central Plains,NA,32,411,NA,NA
2023-12-30,2023,52,IA,Iowa,3207004,7,Central Plains,NA,34,406,NA,NA
2024-01-06,2024,1,IA,Iowa,3212516,7,Central Plains,NA,30,371,NA,NA
2024-01-13,2024,2,IA,Iowa,3212516,7,Central Plains,NA,43,268,NA,NA
2024-01-20,2024,3,IA,Iowa,3212516,7,Central Plains,NA,37,222,NA,NA
2024-01-27,2024,4,IA,Iowa,3212516,7,Central Plains,NA,27,179,NA,NA
2024-02-03,2024,5,IA,Iowa,3212516,7,Central Plains,NA,20,129,NA,NA
2024-02-10,2024,6,IA,Iowa,3212516,7,Central Plains,NA,15,126,NA,NA
2024-02-17,2024,7,IA,Iowa,3212516,7,Central Plains,NA,NA,98,NA,NA
2024-02-24,2024,8,IA,Iowa,3212516,7,Central Plains,NA,NA,114,NA,NA
2024-03-02,2024,9,IA,Iowa,3212516,7,Central Plains,NA,11,91,NA,NA
2024-03-09,2024,10,IA,Iowa,3212516,7,Central Plains,NA,NA,96,NA,NA
2024-03-16,2024,11,IA,Iowa,3212516,7,Central Plains,NA,NA,61,NA,NA
2024-03-23,2024,12,IA,Iowa,3212516,7,Central Plains,NA,NA,44,NA,NA
2024-03-30,2024,13,IA,Iowa,3212516,7,Central Plains,NA,NA,42,NA,NA
2024-04-06,2024,14,IA,Iowa,3212516,7,Central Plains,NA,NA,42,NA,NA
2024-04-13,2024,15,IA,Iowa,3212516,7,Central Plains,NA,NA,34,NA,NA
2024-04-20,2024,16,IA,Iowa,3212516,7,Central Plains,NA,NA,29,NA,NA
2024-04-27,2024,17,IA,Iowa,3212516,7,Central Plains,NA,NA,28,NA,NA
2024-05-04,2024,18,IA,Iowa,3212516,7,Central Plains,NA,NA,NA,NA,NA
2024-05-11,2024,19,IA,Iowa,3212516,7,Central Plains,NA,NA,NA,NA,NA
2024-05-18,2024,20,IA,Iowa,3212516,7,Central Plains,NA,0,NA,NA,NA
2024-05-25,2024,21,IA,Iowa,3212516,7,Central Plains,NA,NA,NA,NA,NA
