state,week,observed_deaths,covid_deaths,expected,excess_deaths,covid_excess_ratio
AL,2024-05-26,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-06-02,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-06-09,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-06-16,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-06-23,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-06-30,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-07-07,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-07-14,13,13,12.638297872340427,0.3617021276595729,35.941176470588395
AL,2024-07-21,16,16,12.638297872340427,3.361702127659573,4.759493670886078
AL,2024-07-28,15,15,12.638297872340427,2.361702127659573,6.351351351351355
AL,2024-08-04,19,19,12.638297872340427,6.361702127659573,2.986622073578596
AL,2024-08-11,17,17,12.638297872340427,4.361702127659573,3.8975609756097573
AL,2024-08-18,23,23,12.638297872340427,10.361702127659573,2.2197125256673513
AL,2024-08-25,28,28,12.638297872340427,15.361702127659573,1.8227146814404434
AL,2024-09-01,25,25,12.638297872340427,12.361702127659573,2.0223752151462997
AL,2024-09-08,22,22,12.638297872340427,9.361702127659573,2.3500000000000005
AL,2024-09-15,17,17,12.638297872340427,4.361702127659573,3.8975609756097573
AL,2024-09-22,15,15,12.638297872340427,2.361702127659573,6.351351351351355
AL,2024-09-29,17,17,12.638297872340427,4.361702127659573,3.8975609756097573
AL,2024-10-06,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-10-13,13,13,12.638297872340427,0.3617021276595729,35.941176470588395
AL,2024-10-20,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-10-27,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-11-03,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-11-10,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-11-17,0,0,12.638297872340427,-12.638297872340427,NA
AL,2024-11-24,0,0,12.638297872340427,-12.638297872340427,NA
AR,2020-01-19,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-01-26,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-02-02,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-02-09,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-02-16,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-02-23,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-03-01,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-03-08,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-03-15,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-03-22,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-03-29,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2020-04-05,14,14,6.382978723404256,7.617021276595744,1.8379888268156426
AR,2020-04-12,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2020-04-19,14,14,6.382978723404256,7.617021276595744,1.8379888268156426
AR,2020-04-26,22,22,6.382978723404256,15.617021276595743,1.4087193460490464
AR,2020-05-03,24,24,6.382978723404256,17.617021276595743,1.3623188405797102
AR,2020-05-10,0,0,6.382978723404256,-6.382978723404256,NA
AR,2020-05-17,20,20,6.382978723404256,13.617021276595743,1.4687500000000002
AR,2020-05-24,19,19,6.382978723404256,12.617021276595743,1.5059021922428333
AR,2020-05-31,26,26,6.382978723404256,19.617021276595743,1.3253796095444688
AR,2020-06-07,34,34,6.382978723404256,27.617021276595743,1.231124807395994
AR,2020-06-14,45,45,6.382978723404256,38.61702127659574,1.1652892561983472
AR,2020-06-21,47,47,6.382978723404256,40.61702127659574,1.1571503404924044
AR,2020-06-28,41,41,6.382978723404256,34.61702127659574,1.1843884449907807
AR,2020-07-05,47,47,6.382978723404256,40.61702127659574,1.1571503404924044
AR,2020-07-12,57,57,6.382978723404256,50.61702127659574,1.1261034047919294
AR,2020-07-19,74,74,6.382978723404256,67.61702127659575,1.0943989930774072
AR,2020-07-26,88,88,6.382978723404256,81.61702127659575,1.078206465067779
AR,2020-08-02,91,91,6.382978723404256,84.61702127659575,1.0754337440281618
AR,2020-08-09,92,92,6.382978723404256,85.61702127659575,1.0745526838966202
AR,2020-08-16,99,99,6.382978723404256,92.61702127659575,1.068917987594762
AR,2020-08-23,95,95,6.382978723404256,88.61702127659575,1.0720288115246097
AR,2020-08-30,88,88,6.382978723404256,81.61702127659575,1.078206465067779
AR,2020-09-06,105,105,6.382978723404256,98.61702127659575,1.064724919093851
AR,2020-09-13,81,81,6.382978723404256,74.61702127659575,1.0855431993156544
AR,2020-09-20,94,94,6.382978723404256,87.61702127659575,1.0728508984944147
AR,2020-09-27,116,116,6.382978723404256,109.61702127659575,1.0582298136645962
AR,2020-10-04,140,140,6.382978723404256,133.61702127659575,1.0477707006369426
AR,2020-10-11,147,147,6.382978723404256,140.61702127659575,1.0453926463912846
AR,2020-10-18,148,148,6.382978723404256,141.61702127659575,1.0450721153846154
AR,2020-10-25,147,147,6.382978723404256,140.61702127659575,1.0453926463912846
AR,2020-11-01,150,150,6.382978723404256,143.61702127659575,1.0444444444444445
AR,2020-11-08,195,195,6.382978723404256,188.61702127659575,1.0338409475465313
AR,2020-11-15,198,198,6.382978723404256,191.61702127659575,1.033311125916056
AR,2020-11-22,232,232,6.382978723404256,225.61702127659575,1.028291210863825
AR,2020-11-29,266,266,6.382978723404256,259.6170212765957,1.0245861334207509
AR,2020-12-06,222,222,6.382978723404256,215.61702127659575,1.029603315571344
AR,2020-12-13,260,260,6.382978723404256,253.61702127659575,1.0251677852348993
AR,2020-12-20,255,255,6.382978723404256,248.61702127659575,1.0256739409499358
AR,2020-12-27,281,281,6.382978723404256,274.6170212765957,1.0232432013636013
AR,2021-01-03,263,263,6.382978723404256,256.6170212765957,1.0248735594063512
AR,2021-01-10,305,305,6.382978723404256,298.6170212765957,1.021375133594585
AR,2021-01-17,291,291,6.382978723404256,284.6170212765957,1.022426553038798
AR,2021-01-24,222,222,6.382978723404256,215.61702127659575,1.029603315571344
AR,2021-01-31,172,172,6.382978723404256,165.61702127659575,1.0385405960945528
AR,2021-02-07,132,132,6.382978723404256,125.61702127659575,1.0508130081300813
AR,2021-02-14,100,100,6.382978723404256,93.61702127659575,1.0681818181818181
AR,2021-02-21,88,88,6.382978723404256,81.61702127659575,1.078206465067779
AR,2021-02-28,74,74,6.382978723404256,67.61702127659575,1.0943989930774072
AR,2021-03-07,53,53,6.382978723404256,46.61702127659574,1.1369237790963032
AR,2021-03-14,41,41,6.382978723404256,34.61702127659574,1.1843884449907807
AR,2021-03-21,35,35,6.382978723404256,28.617021276595743,1.2230483271375465
AR,2021-03-28,21,21,6.382978723404256,14.617021276595743,1.4366812227074237
AR,2021-04-04,27,27,6.382978723404256,20.617021276595743,1.3095975232198143
AR,2021-04-11,17,17,6.382978723404256,10.617021276595743,1.6012024048096194
AR,2021-04-18,15,15,6.382978723404256,8.617021276595743,1.7407407407407411
AR,2021-04-25,20,20,6.382978723404256,13.617021276595743,1.4687500000000002
AR,2021-05-02,22,22,6.382978723404256,15.617021276595743,1.4087193460490464
AR,2021-05-09,29,29,6.382978723404256,22.617021276595743,1.2822201317027282
AR,2021-05-16,20,20,6.382978723404256,13.617021276595743,1.4687500000000002
AR,2021-05-23,15,15,6.382978723404256,8.617021276595743,1.7407407407407411
AR,2021-05-30,21,21,6.382978723404256,14.617021276595743,1.4366812227074237
AR,2021-06-06,21,21,6.382978723404256,14.617021276595743,1.4366812227074237
AR,2021-06-13,32,32,6.382978723404256,25.617021276595743,1.249169435215947
AR,2021-06-20,34,34,6.382978723404256,27.617021276595743,1.231124807395994
AR,2021-06-27,44,44,6.382978723404256,37.61702127659574,1.169683257918552
AR,2021-07-04,61,61,6.382978723404256,54.61702127659574,1.1168679392286716
AR,2021-07-11,76,76,6.382978723404256,69.61702127659575,1.0916870415647921
AR,2021-07-18,117,117,6.382978723404256,110.61702127659575,1.0577034045008655
AR,2021-07-25,142,142,6.382978723404256,135.61702127659575,1.047066206463759
AR,2021-08-01,190,190,6.382978723404256,183.61702127659575,1.0347624565469293
AR,2021-08-08,233,233,6.382978723404256,226.61702127659575,1.02816636935499
AR,2021-08-15,232,232,6.382978723404256,225.61702127659575,1.028291210863825
AR,2021-08-22,218,218,6.382978723404256,211.61702127659575,1.0301628795495676
AR,2021-08-29,221,221,6.382978723404256,214.61702127659575,1.0297412511152968
AR,2021-09-05,191,191,6.382978723404256,184.61702127659575,1.0345741615765818
AR,2021-09-12,174,174,6.382978723404256,167.61702127659575,1.038080731150038
AR,2021-09-19,163,163,6.382978723404256,156.61702127659575,1.040755332155957
AR,2021-09-26,148,148,6.382978723404256,141.61702127659575,1.0450721153846154
AR,2021-10-03,122,122,6.382978723404256,115.61702127659575,1.055207949944792
AR,2021-10-10,91,91,6.382978723404256,84.61702127659575,1.0754337440281618
AR,2021-10-17,78,78,6.382978723404256,71.61702127659575,1.089126559714795
AR,2021-10-24,74,74,6.382978723404256,67.61702127659575,1.0943989930774072
AR,2021-10-31,56,56,6.382978723404256,49.61702127659574,1.1286449399656948
AR,2021-11-07,49,49,6.382978723404256,42.61702127659574,1.1497753369945083
AR,2021-11-14,47,47,6.382978723404256,40.61702127659574,1.1571503404924044
AR,2021-11-21,57,57,6.382978723404256,50.61702127659574,1.1261034047919294
AR,2021-11-28,87,87,6.382978723404256,80.61702127659575,1.0791765637371338
AR,2021-12-05,67,67,6.382978723404256,60.61702127659574,1.1053001053001053
AR,2021-12-12,100,100,6.382978723404256,93.61702127659575,1.0681818181818181
AR,2021-12-19,73,73,6.382978723404256,66.61702127659575,1.0958160332162248
AR,2021-12-26,85,85,6.382978723404256,78.61702127659575,1.081190798376184
AR,2022-01-02,122,122,6.382978723404256,115.61702127659575,1.055207949944792
AR,2022-01-09,152,152,6.382978723404256,145.61702127659575,1.0438340151957919
AR,2022-01-16,215,215,6.382978723404256,208.61702127659575,1.0305966343702193
AR,2022-01-23,238,238,6.382978723404256,231.61702127659575,1.027558331802315
AR,2022-01-30,259,259,6.382978723404256,252.61702127659575,1.0252674134591089
AR,2022-02-06,249,249,6.382978723404256,242.61702127659575,1.0263088660878716
AR,2022-02-13,196,196,6.382978723404256,189.61702127659575,1.0336624775583483
AR,2022-02-20,132,132,6.382978723404256,125.61702127659575,1.0508130081300813
AR,2022-02-27,88,88,6.382978723404256,81.61702127659575,1.078206465067779
AR,2022-03-06,60,60,6.382978723404256,53.61702127659574,1.119047619047619
AR,2022-03-13,31,31,6.382978723404256,24.617021276595743,1.2592912705272257
AR,2022-03-20,41,41,6.382978723404256,34.61702127659574,1.1843884449907807
AR,2022-03-27,20,20,6.382978723404256,13.617021276595743,1.4687500000000002
AR,2022-04-03,21,21,6.382978723404256,14.617021276595743,1.4366812227074237
AR,2022-04-10,17,17,6.382978723404256,10.617021276595743,1.6012024048096194
AR,2022-04-17,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2022-04-24,0,0,6.382978723404256,-6.382978723404256,NA
AR,2022-05-01,15,15,6.382978723404256,8.617021276595743,1.7407407407407411
AR,2022-05-08,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2022-05-15,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2022-05-22,0,0,6.382978723404256,-6.382978723404256,NA
AR,2022-05-29,10,10,6.382978723404256,3.617021276595744,2.7647058823529416
AR,2022-06-05,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2022-06-12,17,17,6.382978723404256,10.617021276595743,1.6012024048096194
AR,2022-06-19,18,18,6.382978723404256,11.617021276595743,1.5494505494505497
AR,2022-06-26,17,17,6.382978723404256,10.617021276595743,1.6012024048096194
AR,2022-07-03,29,29,6.382978723404256,22.617021276595743,1.2822201317027282
AR,2022-07-10,38,38,6.382978723404256,31.617021276595743,1.2018842530282638
AR,2022-07-17,31,31,6.382978723404256,24.617021276595743,1.2592912705272257
AR,2022-07-24,41,41,6.382978723404256,34.61702127659574,1.1843884449907807
AR,2022-07-31,42,42,6.382978723404256,35.61702127659574,1.1792114695340503
AR,2022-08-07,35,35,6.382978723404256,28.617021276595743,1.2230483271375465
AR,2022-08-14,35,35,6.382978723404256,28.617021276595743,1.2230483271375465
AR,2022-08-21,51,51,6.382978723404256,44.61702127659574,1.1430615164520745
AR,2022-08-28,34,34,6.382978723404256,27.617021276595743,1.231124807395994
AR,2022-09-04,39,39,6.382978723404256,32.61702127659574,1.1956947162426614
AR,2022-09-11,30,30,6.382978723404256,23.617021276595743,1.2702702702702704
AR,2022-09-18,34,34,6.382978723404256,27.617021276595743,1.231124807395994
AR,2022-09-25,36,36,6.382978723404256,29.617021276595743,1.2155172413793105
AR,2022-10-02,38,38,6.382978723404256,31.617021276595743,1.2018842530282638
AR,2022-10-09,25,25,6.382978723404256,18.617021276595743,1.342857142857143
AR,2022-10-16,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2022-10-23,19,19,6.382978723404256,12.617021276595743,1.5059021922428333
AR,2022-10-30,15,15,6.382978723404256,8.617021276595743,1.7407407407407411
AR,2022-11-06,13,13,6.382978723404256,6.617021276595744,1.964630225080386
AR,2022-11-13,30,30,6.382978723404256,23.617021276595743,1.2702702702702704
AR,2022-11-20,19,19,6.382978723404256,12.617021276595743,1.5059021922428333
AR,2022-11-27,20,20,6.382978723404256,13.617021276595743,1.4687500000000002
AR,2022-12-04,29,29,6.382978723404256,22.617021276595743,1.2822201317027282
AR,2022-12-11,29,29,6.382978723404256,22.617021276595743,1.2822201317027282
AR,2022-12-18,35,35,6.382978723404256,28.617021276595743,1.2230483271375465
AR,2022-12-25,31,31,6.382978723404256,24.617021276595743,1.2592912705272257
AR,2023-01-01,39,39,6.382978723404256,32.61702127659574,1.1956947162426614
AR,2023-01-08,48,48,6.382978723404256,41.61702127659574,1.1533742331288344
AR,2023-01-15,39,39,6.382978723404256,32.61702127659574,1.1956947162426614
AR,2023-01-22,38,38,6.382978723404256,31.617021276595743,1.2018842530282638
AR,2023-01-29,30,30,6.382978723404256,23.617021276595743,1.2702702702702704
AR,2023-02-05,24,24,6.382978723404256,17.617021276595743,1.3623188405797102
AR,2023-02-12,25,25,6.382978723404256,18.617021276595743,1.342857142857143
AR,2023-02-19,21,21,6.382978723404256,14.617021276595743,1.4366812227074237
AR,2023-02-26,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2023-03-05,17,17,6.382978723404256,10.617021276595743,1.6012024048096194
AR,2023-03-12,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2023-03-19,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2023-03-26,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-04-02,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-04-09,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2023-04-16,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2023-04-23,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2023-04-30,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2023-05-07,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-05-14,14,14,6.382978723404256,7.617021276595744,1.8379888268156426
AR,2023-05-21,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-05-28,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-06-04,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-06-11,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-06-18,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-06-25,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-07-02,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-07-09,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-07-16,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-07-23,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-07-30,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-08-06,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-08-13,10,10,6.382978723404256,3.617021276595744,2.7647058823529416
AR,2023-08-20,16,16,6.382978723404256,9.617021276595743,1.6637168141592924
AR,2023-08-27,13,13,6.382978723404256,6.617021276595744,1.964630225080386
AR,2023-09-03,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2023-09-10,18,18,6.382978723404256,11.617021276595743,1.5494505494505497
AR,2023-09-17,21,21,6.382978723404256,14.617021276595743,1.4366812227074237
AR,2023-09-24,10,10,6.382978723404256,3.617021276595744,2.7647058823529416
AR,2023-10-01,15,15,6.382978723404256,8.617021276595743,1.7407407407407411
AR,2023-10-08,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2023-10-15,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2023-10-22,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-10-29,0,0,6.382978723404256,-6.382978723404256,NA
AR,2023-11-05,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2023-11-12,16,16,6.382978723404256,9.617021276595743,1.6637168141592924
AR,2023-11-19,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2023-11-26,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2023-12-03,21,21,6.382978723404256,14.617021276595743,1.4366812227074237
AR,2023-12-10,18,18,6.382978723404256,11.617021276595743,1.5494505494505497
AR,2023-12-17,21,21,6.382978723404256,14.617021276595743,1.4366812227074237
AR,2023-12-24,16,16,6.382978723404256,9.617021276595743,1.6637168141592924
AR,2023-12-31,28,28,6.382978723404256,21.617021276595743,1.2952755905511812
AR,2024-01-07,26,26,6.382978723404256,19.617021276595743,1.3253796095444688
AR,2024-01-14,31,31,6.382978723404256,24.617021276595743,1.2592912705272257
AR,2024-01-21,32,32,6.382978723404256,25.617021276595743,1.249169435215947
AR,2024-01-28,17,17,6.382978723404256,10.617021276595743,1.6012024048096194
AR,2024-02-04,23,23,6.382978723404256,16.617021276595743,1.384122919334187
AR,2024-02-11,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2024-02-18,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2024-02-25,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-03-03,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-03-10,20,20,6.382978723404256,13.617021276595743,1.4687500000000002
AR,2024-03-17,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2024-03-24,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-03-31,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-04-07,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-04-14,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-04-21,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-04-28,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-05-05,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-05-12,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-05-19,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-05-26,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-06-02,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-06-09,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-06-16,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-06-23,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-06-30,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-07-07,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-07-14,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-07-21,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-07-28,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-08-04,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2024-08-11,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-08-18,13,13,6.382978723404256,6.617021276595744,1.964630225080386
AR,2024-08-25,11,11,6.382978723404256,4.617021276595744,2.382488479262673
AR,2024-09-01,19,19,6.382978723404256,12.617021276595743,1.5059021922428333
AR,2024-09-08,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2024-09-15,14,14,6.382978723404256,7.617021276595744,1.8379888268156426
AR,2024-09-22,14,14,6.382978723404256,7.617021276595744,1.8379888268156426
AR,2024-09-29,12,12,6.382978723404256,5.617021276595744,2.1363636363636367
AR,2024-10-06,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-10-13,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-10-20,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-10-27,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-11-03,10,10,6.382978723404256,3.617021276595744,2.7647058823529416
AR,2024-11-10,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-11-17,0,0,6.382978723404256,-6.382978723404256,NA
AR,2024-11-24,0,0,6.382978723404256,-6.382978723404256,NA
AZ,2020-01-19,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-01-26,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-02-02,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-02-09,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-02-16,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-02-23,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-03-01,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-03-08,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-03-15,0,0,15.531914893617019,-15.531914893617019,NA
AZ,2020-03-22,31,31,15.531914893617019,15.468085106382981,2.0041265474552956
AZ,2020-03-29,58,58,15.531914893617019,42.46808510638298,1.3657314629258517
AZ,2020-04-05,91,91,15.531914893617019,75.46808510638299,1.2058077248378911
AZ,2020-04-12,96,96,15.531914893617019,80.46808510638299,1.1930195663670016
AZ,2020-04-19,106,106,15.531914893617019,90.46808510638299,1.1716839134524928
AZ,2020-04-26,106,106,15.531914893617019,90.46808510638299,1.1716839134524928
AZ,2020-05-03,126,126,15.531914893617019,110.46808510638299,1.1406009244992295
AZ,2020-05-10,118,118,15.531914893617019,102.46808510638299,1.151578073089701
AZ,2020-05-17,99,99,15.531914893617019,83.46808510638299,1.186082080040785
AZ,2020-05-24,116,116,15.531914893617019,100.46808510638299,1.1545955103769587
AZ,2020-05-31,132,132,15.531914893617019,116.46808510638299,1.1333576909024479
AZ,2020-06-07,173,173,15.531914893617019,157.46808510638297,1.098635319551412
AZ,2020-06-14,207,207,15.531914893617019,191.46808510638297,1.081120124458273
